subject,n_back,trialN,blockN,rt,correct,trialType,stim_site,timepoint,counterbalance,sessionNum,days
D_EMO,2,9,4,0.3397121660000266,1,0,DAN,pre,1,2,7
D_EMO,2,10,4,0.6412646750000022,0,0,DAN,pre,1,2,7
D_EMO,2,11,4,0.44394238999984736,0,1,DAN,pre,1,2,7
D_EMO,2,12,4,0.43659224999964863,1,0,DAN,pre,1,2,7
D_EMO,2,13,4,0.5341836399998101,1,1,DAN,pre,1,2,7
D_EMO,2,14,4,0.42569503499998973,1,0,DAN,pre,1,2,7
D_EMO,2,15,4,0.47834000199964066,0,0,DAN,pre,1,2,7
D_EMO,2,16,4,0.5852683519997299,1,0,DAN,pre,1,2,7
D_EMO,2,17,4,0.3851774300001125,1,0,DAN,pre,1,2,7
D_EMO,2,18,4,0.6304133519997777,1,1,DAN,pre,1,2,7
D_EMO,0,1,1,0.3117116729999907,1,0,DAN,post,4,2,7
D_EMO,0,2,1,0.25322552400029963,1,0,DAN,post,4,2,7
D_EMO,0,3,1,0.3096253550002075,1,0,DAN,post,4,2,7
D_EMO,0,4,1,0.285262972000055,1,0,DAN,post,4,2,7
D_EMO,0,5,1,0.41448109400062094,1,1,DAN,post,4,2,7
D_EMO,0,6,1,0.2858577309998509,1,0,DAN,post,4,2,7
D_EMO,0,7,1,0.2533133919996544,0,1,DAN,post,4,2,7
D_EMO,0,8,1,0.28093198999977176,1,0,DAN,post,4,2,7
D_EMO,0,9,1,0.31135453800015966,1,0,DAN,post,4,2,7
D_EMO,0,10,1,0.27296690399998624,1,0,DAN,post,4,2,7
D_EMO,0,11,1,0.27408383799956937,1,0,DAN,post,4,2,7
D_EMO,0,12,1,0.3625807399994301,1,1,DAN,post,4,2,7
D_EMO,0,13,1,0.21120427699952415,1,0,DAN,post,4,2,7
D_EMO,0,14,1,0.344596413000545,1,1,DAN,post,4,2,7
D_EMO,0,15,1,0.22035682299974724,1,0,DAN,post,4,2,7
D_EMO,0,16,1,0.31487847000062175,1,1,DAN,post,4,2,7
D_EMO,0,17,1,0.2670324830005484,1,0,DAN,post,4,2,7
D_EMO,0,18,1,0.3619250559995635,1,1,DAN,post,4,2,7
D_EMO,0,1,2,0.43903354899975966,1,0,DAN,post,4,2,7
D_EMO,0,2,2,0.24651190300028247,1,0,DAN,post,4,2,7
D_EMO,0,3,2,0.30494735299998865,1,0,DAN,post,4,2,7
D_EMO,0,4,2,0.3386946470000112,1,0,DAN,post,4,2,7
D_EMO,0,5,2,0.39030879999972967,1,1,DAN,post,4,2,7
D_EMO,0,6,2,0.27589843799978553,1,0,DAN,post,4,2,7
D_EMO,0,7,2,0.28263660999982676,1,1,DAN,post,4,2,7
D_EMO,0,8,2,0.21027463200061902,1,0,DAN,post,4,2,7
D_EMO,0,9,2,0.2559093380004924,1,0,DAN,post,4,2,7
D_EMO,0,10,2,0.2344343270005993,1,0,DAN,post,4,2,7
D_EMO,0,11,2,0.24848826200013718,1,0,DAN,post,4,2,7
D_EMO,0,12,2,0.32291110300047876,1,1,DAN,post,4,2,7
D_EMO,0,13,2,0.2334182120002879,1,0,DAN,post,4,2,7
D_EMO,0,14,2,0.3741606400008095,1,1,DAN,post,4,2,7
D_EMO,0,15,2,0.23297285799981182,1,0,DAN,post,4,2,7
D_EMO,0,16,2,0.40634645499994804,1,1,DAN,post,4,2,7
D_EMO,0,17,2,0.21694252399993275,1,0,DAN,post,4,2,7
D_EMO,0,18,2,0.33361440199951176,1,1,DAN,post,4,2,7
D_EMO,0,1,3,0.4907387369994467,1,0,DAN,post,4,2,7
D_EMO,0,2,3,0.29207100399980845,1,0,DAN,post,4,2,7
D_EMO,0,3,3,0.3288554149994525,1,0,DAN,post,4,2,7
D_EMO,0,4,3,0.2913798649997261,1,0,DAN,post,4,2,7
D_EMO,0,5,3,0.4340041719997316,1,1,DAN,post,4,2,7
D_EMO,0,6,3,0.2311181380000562,1,0,DAN,post,4,2,7
D_EMO,0,7,3,0.29660261499975604,1,1,DAN,post,4,2,7
D_EMO,0,8,3,0.25097843000003195,1,0,DAN,post,4,2,7
D_EMO,0,9,3,0.24699064700052986,1,0,DAN,post,4,2,7
D_EMO,0,10,3,0.2356520699995599,1,0,DAN,post,4,2,7
D_EMO,0,11,3,0.18229727799916873,1,0,DAN,post,4,2,7
D_EMO,0,12,3,0.21390712999982497,0,1,DAN,post,4,2,7
D_EMO,0,13,3,0.25727264800025296,1,0,DAN,post,4,2,7
D_EMO,0,14,3,0.3609842400001071,1,1,DAN,post,4,2,7
D_EMO,0,15,3,0.24317955399965285,1,0,DAN,post,4,2,7
D_EMO,0,16,3,0.2972202279997873,1,1,DAN,post,4,2,7
D_EMO,0,17,3,0.2513633579992529,1,0,DAN,post,4,2,7
D_EMO,0,18,3,0.24742280800001026,0,1,DAN,post,4,2,7
D_EMO,0,1,4,0.27194194000003336,1,0,DAN,post,4,2,7
D_EMO,0,2,4,0.2854871749996164,1,0,DAN,post,4,2,7
D_EMO,0,3,4,0.2657065920002424,1,0,DAN,post,4,2,7
D_EMO,0,4,4,0.3679811599995446,1,0,DAN,post,4,2,7
D_EMO,0,5,4,0.28105367299940553,0,1,DAN,post,4,2,7
